student;vak;activiteit;zaal;dag;tijdslot
Duiveman Doede;Technology for games Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Duiveman Doede;Compilerbouw Practica 2;Practica;C0.110;wo;11-13
Duiveman Doede;Moderne Databases Werkcollege 1;Werkcollege;A1.10;ma;15-17
Duiveman Doede;Informatie- en organisatieontwerp Hoorcollege 1;Hoorcollege;C0.110;do;13-15
Duiveman Doede;Technology for games Werkcollege 2;Werkcollege;A1.10;ma;11-13
Duiveman Doede;Informatie- en organisatieontwerp Hoorcollege 2;Hoorcollege;A1.04;do;15-17
Duiveman Doede;Moderne Databases Practica 3;Practica;B0.201;ma;13-15
Duiveman Doede;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Duiveman Doede;Informatie- en organisatieontwerp Werkcollege 2;Werkcollege;A1.08;vr;13-15
Duiveman Doede;Informatie- en organisatieontwerp Practica 2;Practica;A1.10;di;13-15
Duiveman Doede;Zoeken sturen en bewegen Practica 2;Practica;A1.04;vr;15-17
Duiveman Doede;Technology for games Hoorcollege 1;Hoorcollege;C1.112;vr;9-11
Duiveman Doede;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Duiveman Doede;Compilerbouw Werkcollege 1;Werkcollege;A1.10;do;11-13
Duiveman Doede;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
Lathouwers Mouna;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
Lathouwers Mouna;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Lathouwers Mouna;Moderne Databases Practica 1;Practica;C0.110;ma;13-15
Lathouwers Mouna;Moderne Databases Werkcollege 1;Werkcollege;A1.10;ma;15-17
Lathouwers Mouna;Databases 2 Werkcollege 1;Werkcollege;C0.110;di;9-11
Lathouwers Mouna;Bioinformatica Werkcollege 2;Werkcollege;A1.08;di;11-13
Lathouwers Mouna;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
Lathouwers Mouna;Bioinformatica Practica 2;Practica;B0.201;di;9-11
Lathouwers Mouna;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
Lathouwers Mouna;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
Dumoulin Rintje;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Lau Yvan;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Lau Yvan;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Eeltink Brecht;Compilerbouw Practica 1;Practica;B0.201;do;13-15
Eeltink Brecht;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Eeltink Brecht;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Eeltink Brecht;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Eeltink Brecht;Software engineering Practica 1;Practica;A1.04;di;9-11
Eeltink Brecht;Compilerbouw Werkcollege 1;Werkcollege;A1.10;do;11-13
Eeltink Brecht;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Laurijssen Seyed;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Laurijssen Seyed;Advanced Heuristics Hoorcollege 1;Hoorcollege;A1.08;do;11-13
Laurijssen Seyed;Advanced Heuristics Practica 2;Practica;A1.10;vr;15-17
Eggens Wissal;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Eggens Wissal;Zoeken sturen en bewegen Practica 2;Practica;A1.04;vr;15-17
Eggens Wissal;Databases 2 Werkcollege 1;Werkcollege;C0.110;di;9-11
Leemburg Mellisa;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Leemburg Mellisa;Databases 2 Werkcollege 1;Werkcollege;C0.110;di;9-11
Leemburg Mellisa;Programmeren in Java 2 Practica 1;Practica;A1.08;ma;13-15
Leemburg Mellisa;Advanced Heuristics Hoorcollege 1;Hoorcollege;A1.08;do;11-13
Leemburg Mellisa;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
Leemburg Mellisa;Advanced Heuristics Practica 1;Practica;B0.201;do;9-11
Leemburg Mellisa;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Eggermont Catharinus;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Eggermont Catharinus;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
Eggermont Catharinus;Software engineering Practica 2;Practica;C1.112;di;9-11
Leidelmeijer Rein;Moderne Databases Werkcollege 1;Werkcollege;A1.10;ma;15-17
Leidelmeijer Rein;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Leidelmeijer Rein;Moderne Databases Practica 1;Practica;C0.110;ma;13-15
Leidelmeijer Rein;Zoeken sturen en bewegen Practica 2;Practica;A1.04;vr;15-17
Leidelmeijer Rein;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Leidelmeijer Rein;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
Eisinga Mattie;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Eisinga Mattie;Heuristieken 1 Werkcollege 2;Werkcollege;A1.06;vr;11-13
Eisinga Mattie;Netwerken en systeembeveiliging Practica 4;Practica;A1.08;wo;15-17
Eisinga Mattie;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.04;ma;13-15
Eisinga Mattie;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Leijen Bjrn;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Leijen Bjrn;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Leijen Bjrn;Collectieve Intelligentie Werkcollege 1;Werkcollege;A1.08;ma;11-13
Leijen Bjrn;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Leijen Bjrn;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Leijen Bjrn;Software engineering Practica 1;Practica;A1.04;di;9-11
Leijen Bjrn;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Leijen Bjrn;Collectieve Intelligentie Practica 3;Practica;B0.201;di;11-13
Eissens Ludovicus;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
Eissens Ludovicus;Software engineering Practica 2;Practica;C1.112;di;9-11
Eissens Ludovicus;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
Eissens Ludovicus;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Eissens Ludovicus;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
Eissens Ludovicus;Bioinformatica Werkcollege 3;Werkcollege;A1.08;wo;13-15
Eissens Ludovicus;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
Eissens Ludovicus;Bioinformatica Practica 3;Practica;A1.06;ma;11-13
Eissens Ludovicus;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Eissens Ludovicus;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Leijenaar Jory;Project Genetic Algorithms Practica 2;Practica;C0.110;do;15-17
Leijenaar Jory;Compilerbouw practicum Practica 3;Practica;A1.08;di;15-17
Elberse Pearl;Databases 2 Werkcollege 2;Werkcollege;A1.04;do;9-11
Elberse Pearl;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Lemaire Haroun;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
Lemaire Haroun;Bioinformatica Werkcollege 1;Werkcollege;A1.10;di;11-13
Lemaire Haroun;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
Lemaire Haroun;Calculus 2 Werkcollege 2;Werkcollege;A1.10;wo;15-17
Lemaire Haroun;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Lemaire Haroun;Software engineering Practica 1;Practica;A1.04;di;9-11
Lemaire Haroun;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
Lemaire Haroun;Bioinformatica Practica 3;Practica;A1.06;ma;11-13
Lemaire Haroun;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Lemaire Haroun;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Elissen Raven;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
Elissen Raven;Bioinformatica Practica 1;Practica;A1.06;di;15-17
Elissen Raven;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
Elissen Raven;Bioinformatica Werkcollege 3;Werkcollege;A1.08;wo;13-15
Elissen Raven;Netwerken en systeembeveiliging Practica 2;Practica;A1.10;do;15-17
Elissen Raven;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
Lems Nadge;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;wo;15-17
Lems Nadge;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Lems Nadge;Databases 2 Werkcollege 1;Werkcollege;C0.110;di;9-11
Lems Nadge;Programmeren in Java 2 Practica 3;Practica;A1.04;di;11-13
Lems Nadge;Reflectie op de digitale cultuur Werkcollege 2;Werkcollege;B0.201;ma;9-11
Lems Nadge;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;C0.110;ma;11-13
Elschot Bauke;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Elschot Bauke;Compilerbouw Werkcollege 2;Werkcollege;A1.10;di;9-11
Elschot Bauke;Compilerbouw Practica 1;Practica;B0.201;do;13-15
Elschot Bauke;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Lentz Sanne;Technology for games Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Lentz Sanne;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Lentz Sanne;Technology for games Werkcollege 1;Werkcollege;A1.06;wo;11-13
Lentz Sanne;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;11-13
Lentz Sanne;Technology for games Hoorcollege 1;Hoorcollege;C1.112;vr;9-11
Lentz Sanne;Databases 2 Werkcollege 2;Werkcollege;A1.04;do;9-11
Lentz Sanne;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
Lentz Sanne;Architectuur en computerorganisatie Hoorcollege 1;Hoorcollege;A1.10;di;15-17
Lentz Sanne;Webprogrammeren en databases Practica 1;Practica;C0.110;ma;9-11
Lentz Sanne;Webprogrammeren en databases Werkcollege 2;Werkcollege;A1.08;ma;15-17
Lentz Sanne;Architectuur en computerorganisatie Hoorcollege 2;Hoorcollege;A1.10;wo;9-11
Elschot Geerten;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Elschot Geerten;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Elschot Geerten;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
Elschot Geerten;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Elschot Geerten;Software engineering Practica 2;Practica;C1.112;di;9-11
Levels Federico;Compilerbouw Practica 2;Practica;C0.110;wo;11-13
Levels Federico;Compilerbouw practicum Practica 3;Practica;A1.08;di;15-17
Levels Federico;Moderne Databases Werkcollege 3;Werkcollege;A1.10;wo;13-15
Levels Federico;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Levels Federico;Moderne Databases Practica 3;Practica;B0.201;ma;13-15
Levels Federico;Compilerbouw Werkcollege 1;Werkcollege;A1.10;do;11-13
Levels Federico;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
Levels Federico;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Ensink Dinah;Programmeren in Java 2 Practica 2;Practica;A1.08;vr;11-13
Ensink Dinah;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Ensink Dinah;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Liebregts Chi;Algoritmen en complexiteit Practica 2;Practica;A1.06;wo;15-17
Liebregts Chi;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
Liebregts Chi;Compilerbouw practicum Practica 2;Practica;B0.201;di;13-15
Liebregts Chi;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;di;15-17
Essink Hande;Moderne Databases Werkcollege 1;Werkcollege;A1.10;ma;15-17
Essink Hande;Moderne Databases Practica 3;Practica;B0.201;ma;13-15
Essink Hande;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
Lima Maurice;Project Genetic Algorithms Practica 3;Practica;C0.110;do;9-11
Lima Maurice;Compilerbouw practicum Practica 1;Practica;B0.201;vr;9-11
Essink Jaro;Compilerbouw Practica 1;Practica;B0.201;do;13-15
Essink Jaro;Programmeren in Java 2 Practica 6;Practica;A1.04;vr;11-13
Essink Jaro;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Essink Jaro;Netwerken en systeembeveiliging Practica 3;Practica;A1.06;ma;13-15
Essink Jaro;Compilerbouw Werkcollege 2;Werkcollege;A1.10;di;9-11
Essink Jaro;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Lindhout Hetty;Collectieve Intelligentie Practica 4;Practica;A1.04;do;11-13
Lindhout Hetty;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Lindhout Hetty;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Lindhout Hetty;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Lindhout Hetty;Netwerken en systeembeveiliging Practica 1;Practica;B0.201;di;15-17
Lindhout Hetty;Heuristieken 1 Werkcollege 1;Werkcollege;A1.06;wo;13-15
Lindhout Hetty;Collectieve Intelligentie Werkcollege 4;Werkcollege;B0.201;vr;15-17
Lindhout Hetty;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.04;ma;13-15
Ester Herwin;Data Mining Hoorcollege 2;Hoorcollege;C0.110;di;15-17
Ester Herwin;Data Mining Werkcollege 2;Werkcollege;A1.04;wo;11-13
Ester Herwin;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;C1.112;ma;11-13
Ester Herwin;Autonomous Agents 2 Werkcollege 1;Werkcollege;A1.10;ma;13-15
Ester Herwin;Autonomous Agents 2 Practica 1;Practica;C0.110;wo;9-11
Ester Herwin;Data Mining Practica 2;Practica;A1.06;di;13-15
Ester Herwin;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
Ester Herwin;Bioinformatica Werkcollege 1;Werkcollege;A1.10;di;11-13
Ester Herwin;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
Ester Herwin;Bioinformatica Practica 2;Practica;B0.201;di;9-11
Ester Herwin;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
Ester Herwin;Data Mining Hoorcollege 1;Hoorcollege;B0.201;do;11-13
Ester Herwin;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;A1.04;ma;9-11
Loeffen Dingenus;Netwerken en systeembeveiliging Practica 4;Practica;A1.08;wo;15-17
Fekkes Jurrian;Algoritmen en complexiteit Practica 2;Practica;A1.06;wo;15-17
Fekkes Jurrian;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;C1.112;ma;11-13
Fekkes Jurrian;Autonomous Agents 2 Werkcollege 1;Werkcollege;A1.10;ma;13-15
Fekkes Jurrian;Zoeken sturen en bewegen Practica 2;Practica;A1.04;vr;15-17
Fekkes Jurrian;Calculus 2 Werkcollege 1;Werkcollege;B0.201;vr;13-15
Fekkes Jurrian;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
Fekkes Jurrian;Autonomous Agents 2 Practica 2;Practica;C0.110;vr;17-19
Fekkes Jurrian;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Fekkes Jurrian;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;di;15-17
Fekkes Jurrian;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;A1.04;ma;9-11
Lohuis Wannes;Compilerbouw Practica 2;Practica;C0.110;wo;11-13
Lohuis Wannes;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Lohuis Wannes;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Lohuis Wannes;Compilerbouw Werkcollege 2;Werkcollege;A1.10;di;9-11
Fennis Nurcan;Moderne Databases Practica 1;Practica;C0.110;ma;13-15
Fennis Nurcan;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
Fennis Nurcan;Moderne Databases Werkcollege 3;Werkcollege;A1.10;wo;13-15
Looij Malcolm;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Looij Malcolm;Databases 2 Werkcollege 1;Werkcollege;C0.110;di;9-11
Looij Malcolm;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Looij Malcolm;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
Looij Malcolm;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Looij Malcolm;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Fleming Antonius;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Fleming Antonius;Compilerbouw Werkcollege 2;Werkcollege;A1.10;di;9-11
Fleming Antonius;Compilerbouw Practica 1;Practica;B0.201;do;13-15
Fleming Antonius;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Lopez Fredrika;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
Lopez Fredrika;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Lopez Fredrika;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Lopez Fredrika;Software engineering Practica 1;Practica;A1.04;di;9-11
Lopez Fredrika;Algoritmen en complexiteit Practica 1;Practica;A1.10;do;13-15
Lopez Fredrika;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;di;15-17
Florijn Belle;Project Numerical Recipes Practica 3;Practica;A1.08;do;13-15
Florijn Belle;Heuristieken 1 Werkcollege 2;Werkcollege;A1.06;vr;11-13
Florijn Belle;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.04;ma;13-15
Lugthart Sherwin;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Lugthart Sherwin;Calculus 2 Werkcollege 2;Werkcollege;A1.10;wo;15-17
Fokkens Diemer;Technology for games Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Fokkens Diemer;Moderne Databases Werkcollege 1;Werkcollege;A1.10;ma;15-17
Fokkens Diemer;Moderne Databases Practica 1;Practica;C0.110;ma;13-15
Fokkens Diemer;Technology for games Werkcollege 2;Werkcollege;A1.10;ma;11-13
Fokkens Diemer;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
Fokkens Diemer;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Fokkens Diemer;Bioinformatica Werkcollege 1;Werkcollege;A1.10;di;11-13
Fokkens Diemer;Technology for games Hoorcollege 1;Hoorcollege;C1.112;vr;9-11
Fokkens Diemer;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
Fokkens Diemer;Calculus 2 Werkcollege 2;Werkcollege;A1.10;wo;15-17
Fokkens Diemer;Bioinformatica Practica 3;Practica;A1.06;ma;11-13
Fokkens Diemer;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
Fokkens Diemer;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
Fokkens Diemer;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Luten Yi;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Luten Yi;Programmeren in Java 2 Practica 1;Practica;A1.08;ma;13-15
Luten Yi;Compilerbouw practicum Practica 2;Practica;B0.201;di;13-15
Luten Yi;Heuristieken 2 Werkcollege 2;Werkcollege;C1.112;do;11-13
Luten Yi;Calculus 2 Werkcollege 1;Werkcollege;B0.201;vr;13-15
Luten Yi;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Luten Yi;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Luten Yi;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;di;15-17
Freriks Ynze;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Freriks Ynze;Software engineering Practica 2;Practica;C1.112;di;9-11
Freriks Ynze;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Luth Math;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Luth Math;Zoeken sturen en bewegen Practica 2;Practica;A1.04;vr;15-17
Geboers Nordin;Programmeren in Java 2 Practica 1;Practica;A1.08;ma;13-15
Geboers Nordin;Data Mining Hoorcollege 2;Hoorcollege;C0.110;di;15-17
Geboers Nordin;Data Mining Practica 1;Practica;A1.04;vr;13-15
Geboers Nordin;Data Mining Werkcollege 2;Werkcollege;A1.04;wo;11-13
Geboers Nordin;Data Mining Hoorcollege 1;Hoorcollege;B0.201;do;11-13
Machielsen Pim;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Machielsen Pim;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Geelen Bahattin;Technology for games Hoorcollege 1;Hoorcollege;C1.112;vr;9-11
Geelen Bahattin;Technology for games Werkcollege 1;Werkcollege;A1.06;wo;11-13
Geelen Bahattin;Technology for games Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Majoor Valry;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Majoor Valry;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Majoor Valry;Collectieve Intelligentie Werkcollege 2;Werkcollege;C1.112;wo;9-11
Majoor Valry;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Majoor Valry;Collectieve Intelligentie Practica 2;Practica;A1.08;wo;11-13
Majoor Valry;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Majoor Valry;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Majoor Valry;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Majoor Valry;Compilerbouw Werkcollege 1;Werkcollege;A1.10;do;11-13
Majoor Valry;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
Majoor Valry;Compilerbouw Practica 1;Practica;B0.201;do;13-15
Majoor Valry;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
Majoor Valry;Bioinformatica Werkcollege 1;Werkcollege;A1.10;di;11-13
Majoor Valry;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
Majoor Valry;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Majoor Valry;Bioinformatica Practica 3;Practica;A1.06;ma;11-13
Geers Sohrab;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Geers Sohrab;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Geers Sohrab;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Geers Sohrab;Zoeken sturen en bewegen Practica 3;Practica;C1.112;ma;15-17
Geers Sohrab;Collectieve Intelligentie Practica 1;Practica;C0.110;vr;9-11
Geers Sohrab;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Geers Sohrab;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Geers Sohrab;Collectieve Intelligentie Werkcollege 2;Werkcollege;C1.112;wo;9-11
Malestein Dorenda;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Malestein Dorenda;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Malestein Dorenda;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Malestein Dorenda;Software engineering Practica 1;Practica;A1.04;di;9-11
Malestein Dorenda;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
Malestein Dorenda;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Malestein Dorenda;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Malestein Dorenda;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Geluk Patric;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;11-13
Geluk Patric;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
Geluk Patric;Webprogrammeren en databases Werkcollege 1;Werkcollege;A1.08;vr;9-11
Geluk Patric;Webprogrammeren en databases Practica 1;Practica;C0.110;ma;9-11
Melis Noelle;Project Genetic Algorithms Practica 2;Practica;C0.110;do;15-17
Gerritse Eddy;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Menke Noud;Compilerbouw Practica 2;Practica;C0.110;wo;11-13
Menke Noud;Programmeren in Java 2 Practica 3;Practica;A1.04;di;11-13
Menke Noud;Zoeken sturen en bewegen Practica 3;Practica;C1.112;ma;15-17
Menke Noud;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Menke Noud;Compilerbouw Werkcollege 1;Werkcollege;A1.10;do;11-13
Menke Noud;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Gielissen Deacon;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;C1.112;ma;11-13
Gielissen Deacon;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Gielissen Deacon;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Gielissen Deacon;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Gielissen Deacon;Autonomous Agents 2 Werkcollege 2;Werkcollege;B0.201;wo;9-11
Gielissen Deacon;Autonomous Agents 2 Practica 2;Practica;C0.110;vr;17-19
Gielissen Deacon;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Gielissen Deacon;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Gielissen Deacon;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Gielissen Deacon;Compilerbouw Werkcollege 1;Werkcollege;A1.10;do;11-13
Gielissen Deacon;Software engineering Practica 1;Practica;A1.04;di;9-11
Gielissen Deacon;Compilerbouw Practica 1;Practica;B0.201;do;13-15
Gielissen Deacon;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;A1.04;ma;9-11
Metselaar Bodie;Compilerbouw Practica 2;Practica;C0.110;wo;11-13
Metselaar Bodie;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
Metselaar Bodie;Bioinformatica Practica 1;Practica;A1.06;di;15-17
Metselaar Bodie;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
Metselaar Bodie;Bioinformatica Werkcollege 3;Werkcollege;A1.08;wo;13-15
Metselaar Bodie;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
